#lemma	pos	decision	reviewer	notes
# Persistent reviewer decisions. Read by 03c-filter-lemmas.js and
# 05-merge-and-gate.js. Format:
#   lemma\tpos\tdecision\treviewer\tnotes
# decision ∈ {accept, reject, defer}
# Lines starting with # are comments.
נוכלת		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
סוהרת		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
שודדת		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מתכנתת		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
עקור		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
עקורה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מעפילה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מאביק		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מאביקה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
טבלאי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
ססמה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
תכלתי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
צבה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
חקירתי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
עבוט		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פסיל		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
הגיג		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
ספוגיות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
תהומיות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
סחוסי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
רכושנות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
לחיץ		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
צליליות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
גליד		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פליל		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
שחיף		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
נציבה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
קליד		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
כסילות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
חזירות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פסיג		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פסיגי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
גבין		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
תאוא		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
בלוא		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
קופיץ		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
קופיף		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
תופין		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
שופין		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
קיפוף		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
ישימון		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
שפיפון		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
שטיחון		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
שיחון		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
טירונית		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
זבובון		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
נימוסיות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
כובעון		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מונחון		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מתלול		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
תקבול		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
קמטוט		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
זרנוק		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
תרבוש		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
נפתול		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
גבשוש		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
גבשושי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
גבנון		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
גבנוני		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
גבנוניות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
תפנוק		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
להטוט		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
יבחוש		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
תמרוק		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פלצור		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
יחמור		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פתפות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פלפולי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
הנהון		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מדרוג		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
דמדום		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
סרסורית		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
סרסרות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
זאטוט		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
זאטוטה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
תנחום		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
תמלוג		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
חתלתולה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
סמרטוטי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
סמרטוטיות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
חלבלוב		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אצבוע		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אפנון		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מרכוז		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
טרפוד		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
תואנה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
גויות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
תמוכה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
קופיות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מדוכה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
קוצניות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
טלגרפי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
טלגרפיה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
סמרטפון		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מרצחת		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
הנגנה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
הקבצה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
הרתעתי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
הכפשה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
הפגנתיות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
הקשחה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
האלהה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
הדרגתיות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
הנבטה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
הצנחה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
החתלה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
הסללה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אסכלה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מסלקה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מרקקה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מבשלה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
תפארה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
ממסרה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מפשעה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
תשבחה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מחלפה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מתפרה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מספנה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
ממלחה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מזללה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מנהלתי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מלתעה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מרקחה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
צפצפני		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
קרפד		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
קלקלה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
משאה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
כרשה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
עקדה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מררה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
צנפה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
דבלה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
בהמי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
בהמיות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מזקקה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מכסחה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מקצצה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מטחנה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
משטמה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מדמנה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מסחטה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מחרטה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מקהלתי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מברגה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מכשלה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מדגרה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מסרגה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מסרטה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מזמרה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מדקרה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
תרעלה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פשדולק		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מושכה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
תומכה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
רועץ		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
צוערת		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
שוערת		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
רוקחת		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מגלל		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
תשחץ		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מחפר		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
משנק		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
ממעך		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מזלף		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מבלט		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מצנם		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
משאף		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מתנע		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
ערדל		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מגלש		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מכנסון		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
הגבל		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
הבלח		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
קנרס		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
חרמשי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
קלסתר		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
קלסתרון		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
משתמטת		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מתחלב		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
זקנקן		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מרצע		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
עקיב		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
עקיבות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
צבריות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מדן		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
נכא		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
חפת		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
בצקי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
זעף		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
דשנות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
תכנותי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
שניוני		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
שלישוני		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
שרעף		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
חדף		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
קלגס		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
קלגסית		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
שמרטף		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
שמרטפית		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
שמרטפות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מלצרות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
חתחת		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
קבקב		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
כפכף		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
דרדק		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
רפרף		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
בצלצל		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
כלבלבה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
שפנפן		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
שפנפנה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
שפמפם		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
גברבר		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
זנבנב		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אהבהב		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אמצעות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מחם		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
חרצן		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
כתמתם		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
זהבהב		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
עקלקל		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
זערער		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פתלתל		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פתלתול		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
חמקמקות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
חמצמצות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
הפכפכות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
סגלגלות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
ירקרקות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מתקתקות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
שחרחרות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פתלתלות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
עגלגלות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
לבנבנות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
כחלחלות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
צהבהבות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אפרפרות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
חמודון		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
קטלב		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
גרסבן		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פרהסיה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אצטלה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מימרה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אצטומכה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
גלוסקמה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
בליסטרה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
גרוטה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אסמכתה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אתנחתה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
טרוניה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מנייתי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
כסיה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
יחסות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
יחסותי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
דבשי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
קבס		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
שנף		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
ילק		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
שסק		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
זפק		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
נבג		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
לבט		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
כבס		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
רמץ		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
נשל		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
גשמות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
נזיקי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פראות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
זרג		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פילגשות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
טלף		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
טרש		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
טרשי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
גרמיות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
צמרי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
צמריות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
צמרירי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
קרתני		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
קרתנות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
כסת		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
עגב		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אפסיות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
גלל		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
צדע		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
רגעיות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
סלעיות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
סעף		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
כעך		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
קמירות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
קעירות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
נמיכות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
גחל		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מחטני		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
נבך		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
יצריות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
עדריות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
טוטפת		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
תועלתי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
תועלתיות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
כותפת		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
חותלת		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
שושלתי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
חטוטרת		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
סנוקרת		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
קנוקנת		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
גרגרת		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
רפרפת		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
טפטפת		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פרפרת		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
גלגשת		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פטפטת		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
ברברת		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
סחרחרה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אזדרכת		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
סרעפת		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
סרעפתי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
סרכזת		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
משחזת		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מגררת		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מפצלת		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מחלצת		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
תנשמת		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
תפלצת		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
תפלצתי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מבזקת		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מסמרת		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
דפדפת		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מאכלת		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מלחצת		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מקצפת		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
תגלחת		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אמתחת		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
רחפת		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
בזלתי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מצקת		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
גששת		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
יעפת		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
סוכרתי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
חטטת		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
צפדת		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
נזלתי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
טרשתי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
רככת		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
שלבקת		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
קרמת		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
זפקת		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
שסעת		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
צפחת		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פדחת		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
גבחת		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מראשת		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
ארכיונאי		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
ארכיונאית		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
ארכיונאות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
סיוד		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
חיול		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פיוטיות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
שיור		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
סיוף		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פלגנות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
קצביות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מדגה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
ממחה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
מטפה		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
תפרן		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
סקרני		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
שקרנות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
שקדנות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
שקדני		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פלגן		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
צעקן		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
צעקנות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
רצחנות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
חסכנות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
חסכני		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
בררנות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
רגזנות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
רגזני		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
רגשן		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אימתן		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אימתנות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
אצנית		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
שתקנות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
שתקני		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פטפטני		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
פטפטנות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
חרחרן		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
חרחרנות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
סכסכן		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
סכסכנות		accept	bulk-accept	auto-accepted via bulk-accept-review.mjs
